                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     81,                 2.0379,                0.98548,                0.90331,                0.76501,                0.36897,                0.42604,                0.17406,                 2.1997,                  1.024,                0.88604,               0.002179,               0.002179,               0.002179
                     82,                 2.0167,                0.96164,                0.91943,                0.76292,                 0.3734,                0.42464,                0.17195,                 2.1664,                0.99622,                0.89565,                0.00208,                0.00208,                0.00208
                     83,                 2.0504,                0.99306,                0.92696,                0.78351,                0.36375,                  0.416,                0.17319,                 2.1376,                0.97947,                0.88617,               0.001981,               0.001981,               0.001981
                     84,                 2.0232,                 0.9839,                0.91524,                0.79117,                0.35724,                0.41689,                0.17167,                 2.1625,                  1.025,                0.88755,               0.001882,               0.001882,               0.001882
                     85,                 2.0162,                 1.0028,                 0.9163,                0.77523,                0.35593,                0.39831,                0.15582,                 2.2413,                 1.0744,                0.91297,               0.001783,               0.001783,               0.001783
                     86,                 2.0716,                 1.0157,                0.90269,                0.75587,                0.36767,                0.42148,                0.17107,                 2.1617,                 1.0069,                0.88124,               0.001684,               0.001684,               0.001684
                     87,                 2.0338,                0.96176,                0.91519,                0.75651,                0.35854,                0.41535,                0.16961,                 2.2137,                 1.0356,                0.89013,               0.001585,               0.001585,               0.001585
                     88,                 2.0294,                0.96828,                0.91639,                0.74583,                0.36727,                0.42183,                0.17825,                 2.1294,                0.99826,                0.88308,               0.001486,               0.001486,               0.001486
                     89,                 2.0105,                0.99355,                 0.9097,                0.73405,                0.37679,                0.42043,                0.17284,                 2.1793,                 1.0188,                 0.8892,               0.001387,               0.001387,               0.001387
                     90,                 2.0275,                0.97248,                0.91212,                0.77551,                0.37833,                   0.43,                0.17751,                 2.1477,                 1.0063,                0.88516,               0.001288,               0.001288,               0.001288
                     91,                 2.0219,                0.99123,                 0.9175,                0.79475,                0.35854,                0.40877,                0.17038,                  2.172,                 1.0193,                0.88882,               0.001189,               0.001189,               0.001189
                     92,                 2.0568,                0.98571,                0.91112,                0.77619,                0.36626,                0.41479,                0.17522,                 2.1778,                0.99664,                0.89224,                0.00109,                0.00109,                0.00109
                     93,                 2.0568,                0.97226,                0.91093,                0.78473,                0.36115,                 0.4169,                0.17216,                 2.1929,                 1.0276,                0.89166,               0.000991,               0.000991,               0.000991
                     94,                 2.0235,                0.99544,                 0.9163,                0.74572,                0.35463,                0.40312,                0.16892,                 2.1549,                 1.0079,                0.89358,               0.000892,               0.000892,               0.000892
                     95,                 2.0194,                0.96107,                0.91228,                0.75023,                0.36375,                0.40925,                0.17315,                 2.1643,                 1.0281,                0.89364,               0.000793,               0.000793,               0.000793
                     96,                 2.0238,                0.98013,                0.91754,                0.78703,                0.36115,                0.41922,                0.17265,                 2.1227,                0.99785,                0.88268,               0.000694,               0.000694,               0.000694
                     97,                 1.9681,                0.93395,                 0.9087,                0.79892,                0.37027,                0.42516,                0.17317,                  2.142,                 1.0141,                0.88549,               0.000595,               0.000595,               0.000595
                     98,                 2.0124,                0.98127,                0.91664,                0.76368,                0.35854,                0.40963,                0.17138,                 2.1367,                 1.0143,                0.88873,               0.000496,               0.000496,               0.000496
                     99,                 1.9813,                0.98323,                0.92082,                0.75337,                0.36242,                0.40893,                0.17599,                 2.0882,                 1.0069,                 0.8815,               0.000397,               0.000397,               0.000397
                    100,                 1.9988,                0.98395,                0.90478,                0.76573,                0.35371,                0.40253,                0.17077,                  2.134,                 1.0147,                0.88486,               0.000298,               0.000298,               0.000298
