                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     78,                 2.1159,                0.95032,                0.93252,                0.67772,                0.26838,                0.32422,                0.12133,                 2.3543,                 1.0229,                0.90899,              0.0004952,              0.0004952,              0.0004952
                     79,                 2.1379,                0.94433,                0.94452,                0.65235,                0.26471,                 0.3238,                0.11695,                 2.3511,                 1.0221,                0.90444,              0.0004754,              0.0004754,              0.0004754
                     80,                 2.1109,                0.93182,                0.93188,                  0.679,                0.27451,                0.32366,                0.12317,                 2.3249,                 1.0342,                0.90435,              0.0004556,              0.0004556,              0.0004556
                     81,                  2.116,                0.95493,                0.93028,                0.69157,                0.26379,                0.31857,                0.11789,                 2.3703,                 1.0295,                0.91043,              0.0004358,              0.0004358,              0.0004358
                     82,                 2.1228,                0.94298,                0.93237,                0.67283,                0.28064,                0.33109,                0.11815,                 2.3096,                 1.0186,                0.90322,               0.000416,               0.000416,               0.000416
                     83,                  2.092,                0.93687,                0.93208,                0.70946,                0.26716,                0.33718,                0.12408,                 2.3105,                0.99086,                0.90397,              0.0003962,              0.0003962,              0.0003962
                     84,                 2.0902,                0.90787,                0.92399,                0.67445,                0.27083,                0.32764,                0.12548,                 2.2789,                0.99648,                0.90001,              0.0003764,              0.0003764,              0.0003764
                     85,                 2.1173,                0.95752,                0.94345,                0.66973,                0.27941,                0.32963,                0.11872,                 2.3193,                 1.0046,                0.89944,              0.0003566,              0.0003566,              0.0003566
                     86,                 2.0699,                0.94198,                0.92929,                0.69088,                0.27389,                0.33677,                0.12199,                  2.302,                 1.0157,                0.90303,              0.0003368,              0.0003368,              0.0003368
                     87,                  2.085,                0.93407,                0.92877,                0.66652,                0.27819,                0.32706,                0.12063,                 2.3349,                 1.0263,                0.90233,               0.000317,               0.000317,               0.000317
                     88,                 2.1183,                0.93625,                0.93363,                0.66676,                0.27206,                0.32414,                0.12227,                 2.3365,                 1.0111,                0.90523,              0.0002972,              0.0002972,              0.0002972
                     89,                 2.0678,                0.94578,                0.92813,                0.69155,                0.26838,                0.33269,                 0.1209,                 2.2935,                 1.0006,                0.90022,              0.0002774,              0.0002774,              0.0002774
                     90,                 2.0639,                0.92841,                0.94189,                0.68428,                0.27624,                0.32801,                0.12404,                 2.2851,                0.97828,                0.89653,              0.0002576,              0.0002576,              0.0002576
                     91,                 2.0516,                0.92538,                0.92749,                0.64543,                0.28186,                0.33062,                0.12456,                 2.3703,                 1.0429,                0.90792,              0.0002378,              0.0002378,              0.0002378
                     92,                  2.063,                0.92305,                0.92617,                0.66568,                0.28064,                 0.3353,                0.12329,                 2.3712,                 1.0316,                0.90967,               0.000218,               0.000218,               0.000218
                     93,                 2.0862,                 0.9232,                0.93144,                0.66596,                0.26961,                0.31203,                0.11785,                 2.3519,                 1.0123,                 0.9047,              0.0001982,              0.0001982,              0.0001982
                     94,                 2.0286,                0.90574,                0.92961,                0.64327,                0.27451,                0.32098,                0.12242,                 2.3325,                 1.0358,                0.90106,              0.0001784,              0.0001784,              0.0001784
                     95,                 2.0597,                0.93376,                 0.9214,                0.65502,                0.27922,                0.32713,                0.12316,                 2.3724,                 1.0325,                0.90815,              0.0001586,              0.0001586,              0.0001586
                     96,                 2.0372,                0.91439,                0.94057,                0.68665,                0.27928,                0.33893,                0.13104,                 2.3076,                 1.0162,                0.90262,              0.0001388,              0.0001388,              0.0001388
                     97,                  2.047,                0.90815,                0.91942,                0.67344,                0.28431,                0.33501,                0.12608,                 2.3471,                 1.0316,                0.90597,               0.000119,               0.000119,               0.000119
                     98,                  2.056,                0.90611,                0.93219,                0.64433,                0.26961,                0.32256,                0.12363,                 2.3423,                 1.0346,                0.90291,               9.92e-05,               9.92e-05,               9.92e-05
                     99,                  2.055,                0.91231,                0.92917,                0.66248,                0.27696,                0.33144,                0.12682,                  2.322,                 1.0193,                0.90327,               7.94e-05,               7.94e-05,               7.94e-05
                    100,                 2.0362,                0.92176,                0.92706,                 0.6598,                 0.2757,                 0.3318,                0.12477,                  2.338,                 1.0315,                0.90734,               5.96e-05,               5.96e-05,               5.96e-05
