                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     82,                 2.0382,                0.76802,                 1.5979,                0.95223,                0.94148,                  0.959,                0.42899,                 2.0149,                0.65897,                 1.8043,                0.00736,                0.00736,                0.00736
                     83,                 2.0547,                0.76876,                 1.5927,                0.95515,                0.94618,                0.96284,                0.43158,                 2.0191,                0.65355,                 1.8028,               0.007327,               0.007327,               0.007327
                     84,                 2.0383,                0.75517,                 1.6003,                0.95557,                0.94798,                0.96591,                0.42985,                 2.0166,                0.64765,                 1.8018,               0.007294,               0.007294,               0.007294
                     85,                   2.04,                0.76236,                 1.5874,                0.95404,                0.94473,                0.96297,                0.42691,                 2.0205,                0.65284,                 1.8025,               0.007261,               0.007261,               0.007261
                     86,                 2.0385,                0.76917,                 1.5822,                0.95158,                0.94744,                0.96144,                0.42943,                 2.0172,                0.65286,                  1.796,               0.007228,               0.007228,               0.007228
                     87,                 2.0383,                0.75879,                 1.5912,                0.95283,                0.94672,                0.96407,                0.42971,                 2.0159,                0.65409,                 1.7979,               0.007195,               0.007195,               0.007195
                     88,                 2.0318,                0.75445,                 1.6006,                0.95734,                0.94844,                0.96689,                0.42786,                  2.021,                 0.6504,                 1.8001,               0.007162,               0.007162,               0.007162
                     89,                 2.0373,                0.75872,                 1.5835,                0.95565,                0.94663,                0.96095,                 0.4305,                 2.0279,                0.64516,                 1.8058,               0.007129,               0.007129,               0.007129
                     90,                 2.0332,                0.75461,                 1.5929,                 0.9538,                0.94533,                0.96017,                0.43032,                 2.0202,                0.64497,                 1.8093,               0.007096,               0.007096,               0.007096
                     91,                 2.0258,                 0.7539,                 1.5845,                0.95437,                0.94419,                0.95933,                0.42607,                 2.0238,                0.64581,                 1.8087,               0.007063,               0.007063,               0.007063
                     92,                 2.0284,                 0.7581,                 1.6025,                0.95392,                 0.9469,                0.96183,                0.43178,                 2.0114,                0.64638,                  1.796,                0.00703,                0.00703,                0.00703
                     93,                  2.028,                0.75573,                 1.5831,                0.95284,                0.94554,                0.96271,                0.43059,                 2.0158,                0.64796,                 1.7939,               0.006997,               0.006997,               0.006997
                     94,                 2.0279,                0.75335,                 1.5885,                0.95264,                0.94392,                 0.9617,                0.43154,                 2.0148,                0.64385,                  1.798,               0.006964,               0.006964,               0.006964
                     95,                 2.0258,                 0.7497,                 1.5743,                0.95054,                0.94759,                0.96228,                0.43132,                 2.0145,                0.64515,                 1.8003,               0.006931,               0.006931,               0.006931
                     96,                 2.0075,                 0.7494,                 1.5791,                 0.9573,                0.94988,                0.96322,                 0.4319,                 2.0143,                0.64017,                 1.7984,               0.006898,               0.006898,               0.006898
                     97,                 2.0226,                0.74409,                 1.5792,                 0.9573,                0.94757,                0.96282,                 0.4316,                 2.0172,                0.63439,                 1.8028,               0.006865,               0.006865,               0.006865
                     98,                  2.023,                0.74993,                 1.5819,                0.95554,                0.94744,                0.96245,                0.43176,                 2.0164,                0.63723,                 1.7984,               0.006832,               0.006832,               0.006832
                     99,                 2.0126,                0.74169,                 1.5857,                0.95471,                0.94799,                0.96396,                 0.4284,                 2.0232,                  0.638,                 1.7968,               0.006799,               0.006799,               0.006799
                    100,                 2.0173,                 0.7436,                 1.5716,                0.95644,                0.95175,                0.96559,                0.43125,                 2.0211,                0.63518,                 1.7936,               0.006766,               0.006766,               0.006766
                    101,                 2.0066,                0.74107,                 1.5746,                0.95753,                0.95232,                0.96354,                0.43229,                 2.0205,                0.63731,                 1.7938,               0.006733,               0.006733,               0.006733
                    102,                 2.0033,                0.73437,                 1.5744,                0.95727,                0.95283,                 0.9639,                0.43104,                 2.0196,                0.63252,                 1.7964,                 0.0067,                 0.0067,                 0.0067
                    103,                  2.008,                0.74129,                 1.5709,                0.95584,                0.94825,                0.96232,                0.43045,                 2.0229,                0.63553,                 1.7994,               0.006667,               0.006667,               0.006667
                    104,                 2.0169,                0.74411,                  1.578,                 0.9566,                0.94945,                0.96368,                0.43026,                 2.0279,                0.63666,                  1.802,               0.006634,               0.006634,               0.006634
                    105,                 2.0105,                0.74762,                 1.5693,                0.95602,                0.94717,                0.96437,                0.43393,                 2.0167,                0.63496,                 1.7987,               0.006601,               0.006601,               0.006601
