                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     90,                 2.3058,                 1.1184,                0.85295,                0.67573,                0.18475,                0.22125,                0.07732,                 2.3226,                0.90427,                0.83058,               0.001288,               0.001288,               0.001288
                     91,                 2.3233,                 1.0793,                0.85189,                0.72292,                0.17601,                0.26022,                0.09693,                 2.2657,                 0.8659,                0.82488,               0.001189,               0.001189,               0.001189
                     92,                 2.3529,                 1.0619,                0.85695,                0.68152,                0.17019,                0.21658,                0.07925,                 2.3506,                0.89946,                0.82823,                0.00109,                0.00109,                0.00109
                     93,                 2.3054,                 1.0675,                0.83985,                0.69424,                0.17862,                0.22146,                0.07929,                  2.356,                0.93557,                0.82615,               0.000991,               0.000991,               0.000991
                     94,                 2.2862,                 1.1173,                0.83605,                0.71599,                 0.1721,                0.23151,                0.08716,                 2.3013,                0.88068,                0.82365,               0.000892,               0.000892,               0.000892
                     95,                 2.2412,                 1.0349,                0.83844,                0.66358,                0.17601,                0.22016,                0.07826,                 2.3564,                0.88676,                0.82485,               0.000793,               0.000793,               0.000793
                     96,                 2.2451,                 1.0671,                0.85587,                0.72127,                0.18253,                0.25049,                0.09499,                 2.2645,                0.85387,                0.82306,               0.000694,               0.000694,               0.000694
                     97,                 2.1891,                 1.0226,                0.83561,                  0.687,                0.16949,                0.22892,                 0.0824,                 2.4368,                 0.9014,                0.83001,               0.000595,               0.000595,               0.000595
                     98,                 2.2786,                 1.1118,                0.85237,                0.70263,                0.16943,                0.21943,                0.08051,                 2.3377,                0.88956,                0.82897,               0.000496,               0.000496,               0.000496
                     99,                 2.2915,                 1.0683,                0.85143,                0.69443,                0.18253,                0.23187,                0.08422,                 2.3071,                0.87872,                0.82923,               0.000397,               0.000397,               0.000397
                    100,                 2.1989,                 1.0087,                 0.8287,                0.68831,                0.17731,                0.22719,                0.08302,                 2.3442,                0.86767,                0.83056,               0.000298,               0.000298,               0.000298
