                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     78,                 2.5153,                 1.0758,                0.83657,                 0.6281,                 0.1734,                 0.2229,                0.08314,                 2.5595,                0.90644,                0.85219,               0.002476,               0.002476,               0.002476
                     79,                 2.4925,                  1.076,                0.84251,                0.67088,                0.16819,                0.21937,                0.09108,                  2.348,                0.82755,                0.85892,               0.002377,               0.002377,               0.002377
                     80,                 2.4117,                 1.0303,                0.83375,                 0.6271,                0.17862,                 0.2293,                0.09535,                  2.282,                0.83885,                0.84485,               0.002278,               0.002278,               0.002278
                     81,                 2.3965,                 1.0286,                 0.8285,                0.71867,                0.18253,                0.25016,                0.09649,                 2.3915,                0.85615,                0.85188,               0.002179,               0.002179,               0.002179
                     82,                 2.3478,                 1.0103,                0.84442,                0.66071,                 0.1734,                0.22436,                 0.0809,                 2.4569,                0.85479,                0.85637,                0.00208,                0.00208,                0.00208
                     83,                 2.3435,                 1.0461,                0.85427,                0.71726,                0.17862,                0.23972,                0.09472,                 2.3787,                0.84143,                0.85431,               0.001981,               0.001981,               0.001981
                     84,                 2.3921,                 1.0304,                0.85354,                 0.7097,                0.17731,                0.23898,                0.09636,                 2.3383,                0.82159,                0.84264,               0.001882,               0.001882,               0.001882
                     85,                 2.3095,                 1.0078,                0.84118,                0.68611,                0.17862,                0.24782,                0.09532,                 2.4102,                0.82378,                0.86979,               0.001783,               0.001783,               0.001783
                     86,                 2.3837,                 1.0319,                0.82972,                0.69791,                0.17771,                0.23587,                0.09669,                 2.3371,                0.80053,                0.84402,               0.001684,               0.001684,               0.001684
                     87,                 2.3667,                 1.0244,                0.83235,                0.64845,                0.18123,                0.23142,                0.08862,                 2.4509,                0.84617,                0.84208,               0.001585,               0.001585,               0.001585
                     88,                 2.2863,                0.97413,                0.83923,                0.73741,                0.18383,                0.25324,                0.09739,                 2.4278,                0.81901,                0.84383,               0.001486,               0.001486,               0.001486
                     89,                  2.305,                 1.0077,                0.83685,                0.74932,                0.17731,                0.26533,                 0.1073,                 2.3324,                0.80139,                0.83257,               0.001387,               0.001387,               0.001387
