                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     63,                 2.2623,                 1.0683,                 0.9464,                0.74652,                0.34029,                0.36795,                 0.1288,                 2.5771,                  1.133,                0.91924,               0.003961,               0.003961,               0.003961
                     64,                 2.2483,                 1.0873,                0.93845,                0.77182,                 0.3455,                0.37406,                0.14323,                 2.5004,                 1.0662,                0.90557,               0.003862,               0.003862,               0.003862
                     65,                 2.2087,                 1.0421,                0.94095,                0.77748,                0.33768,                0.38804,                0.14898,                 2.4611,                 1.0943,                0.91772,               0.003763,               0.003763,               0.003763
                     66,                 2.2316,                 1.0605,                0.93036,                0.79891,                0.35593,                0.39276,                0.15259,                 2.3925,                 1.0458,                0.90871,               0.003664,               0.003664,               0.003664
                     67,                  2.268,                  1.066,                 0.9434,                0.73796,                0.35463,                0.37798,                 0.1395,                 2.5583,                 1.0881,                0.91978,               0.003565,               0.003565,               0.003565
                     68,                 2.1999,                 1.0462,                0.92997,                0.75767,                0.34681,                0.39172,                 0.1421,                 2.5079,                  1.087,                0.91097,               0.003466,               0.003466,               0.003466
                     69,                 2.2823,                  1.109,                0.93765,                0.74087,                0.35785,                0.37541,                0.14601,                 2.4077,                 1.0751,                0.90189,               0.003367,               0.003367,               0.003367
                     70,                 2.2178,                 1.0331,                0.93706,                0.75932,                 0.3455,                0.38616,                0.14462,                 2.5718,                  1.077,                0.93572,               0.003268,               0.003268,               0.003268
                     71,                   2.24,                 1.0455,                0.93586,                0.77326,                0.36506,                0.40118,                0.15694,                 2.3894,                 1.0797,                 0.8906,               0.003169,               0.003169,               0.003169
                     72,                 2.2362,                 1.0446,                  0.923,                0.81214,                0.34681,                 0.4034,                 0.1518,                 2.4876,                  1.041,                 0.9263,                0.00307,                0.00307,                0.00307
                     73,                 2.2535,                 1.0365,                0.91009,                0.80416,                0.34811,                0.39243,                0.15713,                  2.359,                 1.0218,                0.91648,               0.002971,               0.002971,               0.002971
                     74,                 2.2667,                 1.0777,                0.92468,                0.79887,                0.34681,                0.38371,                0.14298,                 2.4795,                 1.0425,                  0.919,               0.002872,               0.002872,               0.002872
                     75,                 2.2068,                 1.0497,                0.92328,                0.75921,                0.35724,                0.40226,                0.15913,                 2.3463,                 1.0246,                0.91675,               0.002773,               0.002773,               0.002773
                     76,                 2.1759,                 1.0175,                0.92591,                0.81857,                0.35295,                0.40918,                0.16144,                 2.3732,                 1.0504,                0.91795,               0.002674,               0.002674,               0.002674
                     77,                 2.2147,                 1.0285,                0.93014,                0.83018,                0.34418,                0.40004,                0.15716,                 2.4088,                 1.0309,                 0.9222,               0.002575,               0.002575,               0.002575
                     78,                  2.214,                 1.0392,                0.91567,                0.79708,                0.34811,                0.38911,                0.14963,                 2.4788,                 1.0845,                0.92072,               0.002476,               0.002476,               0.002476
                     79,                 2.2498,                 1.0556,                0.92642,                0.80176,                 0.3455,                 0.3908,                0.15799,                 2.3912,                 1.0519,                0.91589,               0.002377,               0.002377,               0.002377
                     80,                 2.1973,                 1.0135,                0.91786,                0.75404,                0.35173,                0.40498,                0.16306,                 2.3868,                 1.0584,                0.90927,               0.002278,               0.002278,               0.002278
                     81,                 2.1812,                 1.0113,                0.90481,                0.86764,                0.35724,                0.43078,                0.17434,                  2.319,                 1.0164,                0.90202,               0.002179,               0.002179,               0.002179
                     82,                 2.1487,                0.97551,                 0.9208,                0.77201,                0.35463,                0.40504,                 0.1681,                 2.3668,                0.98835,                0.90545,                0.00208,                0.00208,                0.00208
                     83,                 2.1801,                 1.0126,                0.93322,                 0.8486,                0.33898,                0.40422,                 0.1656,                 2.3449,                 1.0046,                0.91187,               0.001981,               0.001981,               0.001981
                     84,                 2.1619,                 1.0088,                0.92148,                0.83162,                0.34772,                0.40095,                0.16793,                 2.3406,                  1.044,                0.91438,               0.001882,               0.001882,               0.001882
                     85,                 2.1374,                 1.0144,                0.92368,                0.81629,                0.34758,                0.39845,                0.15673,                  2.378,                  1.047,                0.90678,               0.001783,               0.001783,               0.001783
                     86,                 2.1957,                 1.0299,                0.90821,                0.77032,                0.35857,                 0.4025,                0.16368,                 2.3518,                0.99294,                0.91515,               0.001684,               0.001684,               0.001684
                     87,                  2.162,                0.97959,                0.91932,                0.77694,                0.34941,                0.40789,                0.16362,                 2.3595,                 1.0332,                0.91308,               0.001585,               0.001585,               0.001585
                     88,                 2.1421,                0.98985,                0.92401,                0.79882,                0.35202,                0.40542,                0.17148,                 2.3118,                 1.0016,                0.91147,               0.001486,               0.001486,               0.001486
